"","demvotesh","demelected","demmvlag","year","campaign_funding"
"5392",55.60825,1,0.4082616,1994,2247.52858942998
"5393",58.95311,1,0.2085514,1994,2750.70695868732
"5394",57.11157,1,0.0377991,1994,261.084446947563
"5395",53.65959,1,0.3213594,1994,2441.05383098626
"5396",73.48124,1,0.3213672,1994,2838.10220230805
"5397",23.79861,0,-0.3779657,1994,2364.41904703555
"5398",37.40035,0,-0.2071693,1994,1422.61978042773
"5399",52.82619,1,0.1959177,1994,2474.10278031395
"5400",52.27328,1,0.145768,1994,3795.78888464082
"5401",22.44076,0,-0.4620811,1994,3149.04859837533
"5402",59.37664,1,0.1285928,1994,3005.76582314298
"5403",70.88479,1,0.7421062,1994,2422.1987546462
"5404",73.43724,1,0.2985113,1994,468.235112014768
"5405",72.62711,1,0.4642083,1994,4464.97905042618
"5406",35.45979,0,-0.3723691,1994,1471.71689144686
"5407",35.86087,1,0.0372813,1994,2569.23800471238
"5408",58.97993,1,0.2226918,1994,2059.78327295575
"5409",23.46698,0,-0.1884198,1994,969.26511488878
"5410",59.04994,1,0.1211293,1994,1437.61979731023
"5411",79.44078,1,0.5736943,1994,3921.6021073238
"5412",61.60746,1,0.3674893,1994,1045.15965893074
"5413",53.27534,1,0.378079,1994,502.076165673394
"5414",59.34732,1,0.1449665,1994,4672.30198780333
"5415",58.77822,1,0.2617147,1994,1174.56727112947
"5416",45.29513,1,0.0484203,1994,3656.86595272321
"5417",48.34484,1,0.1288236,1994,4167.27160463368
"5418",45.33548,1,0.1009745,1994,1965.58882405646
"5419",44.55392,1,0.1194434,1994,1081.37638557007
"5420",46.65855,1,0.0168317,1994,2918.65493158671
"5421",49.07857,1,0.1035741,1994,4635.65321347492
"5422",58.34006,1,0.3621978,1994,5857.3104899195
"5423",75.13674,1,0.5931681,1994,1525.99430632916
"5424",23.92807,0,-0.2643926,1994,1657.83558457513
"5425",48.20939,1,0.0891932,1994,4571.10125016786
"5426",63.71237,1,0.4179723,1994,7114.82402591796
"5427",63.8838,1,0.3127741,1994,1737.80688425705
"5428",48.75747,1,0.1683432,1994,4087.50572643116
"5429",28.67078,0,-0.2563179,1994,1148.46753807597
"5430",41.01851,0,-0.1468838,1994,5119.99182849549
"5431",53.68913,1,0.3358946,1994,4391.82180003185
"5432",62.43317,1,0.3897026,1994,3197.5085716586
"5433",54.31671,1,0.2885008,1994,854.823501399649
"5434",36.25599,0,-0.401825,1994,1351.00137959387
"5435",41.29625,0,-0.185118,1994,4178.18210331155
"5436",33.81901,0,-0.346004,1996,1143.47195176121
"5437",35.42397,0,-0.4714236,1996,4867.48839314092
"5438",47.33475,1,0.271867,1996,4737.30423690554
"5439",48.19903,1,0.9698834,1996,5147.60830242424
"5440",55.67681,1,0.0100744,1996,4057.87503077223
"5441",27.30608,0,-0.5810612,1996,1364.29536712171
"5442",71.13053,1,0.538232,1996,5058.25281506568
"5443",36.4202,0,-0.2418604,1996,1114.93923790547
"5444",39.81772,0,-0.1698651,1996,1167.52826755724
"5445",65.01297,1,0.2965972,1996,3737.24619524967
"5446",33.48479,0,-0.4025225,1996,3920.84913343931
"5447",33.21914,0,-0.2421533,1996,2459.59673108383
"5448",25.90936,0,-0.3898972,1996,3790.62421929726
"5449",46.59736,0,-0.1312759,1996,1471.52867027333
"5450",52.78516,1,0.0680521,1996,1073.54012907236
"5451",52.34584,1,0.1476422,1996,1151.64693614586
"5452",41.84503,0,-0.3543194,1996,5044.97514990761
"5453",36.49715,0,-0.0361232,1996,2743.63266310123
"5454",43.45528,0,-0.0655445,1996,3837.28975587648
"5455",33.73473,0,-0.3812922,1996,3004.16071097565
"5456",53.5152,1,0.0365295,1996,2301.67611903527
"5457",36.10121,0,-0.2641766,1996,3557.8839845898
"5458",70.44256,1,0.3950634,1996,3515.37355419872
"5459",61.83441,1,0.2056325,1996,3071.76478348401
"5460",71.80555,1,0.4226085,1996,1712.69075161941
"5461",84.33578,1,0.636935,1996,2506.34172508679
"5462",77.02711,1,0.4963522,1996,676.442034671137
"5463",48.63498,0,-0.2065949,1996,509.144516303824
"5464",36.18854,0,-0.2722415,1996,610.77056804774
"5465",71.6896,1,0.3483341,1996,1452.72191698404
"5466",65.17526,1,0.3437886,1996,3099.15968315846
"5467",64.86934,1,0.2120509,1996,6355.20404599802
"5468",34.8404,1,0.198073,1996,3838.59997708973
"5469",65.65321,1,0.2993099,1996,2177.01224735516
"5470",58.86932,1,0.0768094,1996,1836.49014771467
"5471",65.72234,1,0.3384273,1996,4486.21087736823
"5472",28.32265,0,-0.1713896,1996,2842.09386199556
"5473",56.50663,1,0.1339326,1996,2907.79054054472
"5474",26.49641,0,-0.40411,1996,2461.38349430619
"5475",48.44627,0,-0.0074782,1996,2095.49079889803
"5476",35.10403,0,-0.387014,1996,3093.68468617774
"5477",49.42704,1,0.0183043,1996,3191.07153827462
"5478",33.17432,0,-0.3345041,1996,877.433289712801
"5479",65.86841,1,0.3031836,1996,1754.12946000816
"5480",43.18117,0,-0.1083742,1996,1914.24341489051
"5481",36.9409,0,-0.3661925,1996,663.975524181855
"5482",67.62872,1,0.3971719,1996,1692.25688030026
"5483",72.32039,1,0.3794053,1996,4987.32321245747
"5484",67.47005,1,0.1827021,1996,4317.407789543
"5485",82.35783,1,0.6003436,1996,3347.81861117636
"5486",82.1021,1,0.6292763,1996,2444.79481253375
"5487",68.42676,1,0.2756034,1996,2632.18465723786
"5488",85.50439,1,0.562529,1996,2136.16988353238
"5489",52.46036,1,0.0041469,1996,1441.77346981465
"5490",84.99796,1,0.5474551,1996,2676.28660257163
"5491",42.7254,0,-0.2163972,1996,2564.38032387302
"5492",31.92678,0,-0.3734146,1996,4562.87616978233
"5493",28.96474,0,-0.4136358,1996,2248.28268710946
"5494",32.97879,0,-0.2425933,1996,1738.26224969716
"5495",50.48192,1,0.0228202,1996,2978.30326684539
"5496",37.93635,0,-0.1629552,1996,815.304596390719
"5497",38.53508,0,-0.1755251,1996,2172.16152631227
"5498",33.23829,0,-0.3819415,1996,3649.39351603375
"5499",46.80145,0,-0.1985636,1996,2570.98216549719
"5500",28.86326,0,-0.4669926,1996,3920.55309837508
"5501",26.90173,0,-0.5113936,1996,7171.10636997359
"5502",41.91026,0,-0.0251776,1996,4754.71671621086
"5503",61.85567,1,0.2131047,1996,777.87091963856
"5504",28.9271,0,-0.3921629,1996,5176.54283785554
"5505",29.78,0,-0.3291248,1996,1270.53015165229
"5506",56.93064,1,0.2006055,1996,2055.10959900063
"5507",57.03797,1,0.1350845,1996,572.164419290354
"5508",31.12963,0,-0.3924384,1996,4665.67511808936
"5509",38.03751,0,-0.4459945,1996,3724.27516578158
"5510",37.76351,0,-0.4185382,1996,1810.54577140136
"5511",73.5451,1,0.4858052,1996,1443.38830095621
"5512",51.59038,1,0.0001129,1996,986.758274618199
"5513",71.34921,1,0.2689801,1996,2862.60514229998
"5514",37.6289,0,-0.5064123,1996,2179.28282300691
"5515",52.04946,0,-0.0667289,1996,2135.55079956143
"5516",48.92648,0,-0.3237908,1996,2603.19586180438
"5517",27.45244,0,-0.4417469,1996,1397.90020914021
"5518",27.41553,0,-0.2317741,1996,2636.99512841358
"5519",59.44535,1,0.2266864,1996,5647.61869837707
"5520",61.19565,1,0.1530612,1996,5149.1012702379
"5521",61.68111,1,0.144115,1996,1479.75870270369
"5522",32.81789,0,-0.9911218,1996,3774.64891910977
"5523",37.93105,0,-0.4678755,1996,4464.22897809191
"5524",32.51881,0,-0.9966696,1996,2152.48481562681
"5525",31.33914,0,-0.9991432,1996,3663.93171502899
"5526",57.90836,1,0.0315224,1996,3618.22284457664
"5527",38.43001,0,-0.2995237,1996,2843.3516760558
"5528",42.90031,0,-0.0757968,1996,3558.03370122614
"5529",35.99717,0,-0.1612641,1996,1225.53310348771
"5530",88.75314,1,0.9997096,1996,2356.43893425611
"5531",65.57404,1,0.3214935,1996,4801.49877509999
"5532",64.9937,1,0.2249707,1996,3459.47307384439
"5533",38.13634,0,-0.2671978,1996,3244.79560847544
"5534",31.79015,0,-0.5310255,1996,3632.14316797266
"5535",53.96666,1,0.3233785,1996,1277.36802448775
"5536",38.89343,0,-0.3105538,1996,1494.51487207461
"5537",57.76135,0,-0.1574064,1996,2380.47533101117
"5538",99.9978,1,0.3825969,1996,4275.84773173933
"5539",42.19689,0,-0.2833043,1996,3820.10463431748
"5540",42.19606,0,-0.0385229,1996,665.490272476192
"5541",47.44197,0,-0.2530297,1996,4032.37001043207
"5542",34.45305,1,0.157827,1996,1815.58190074776
"5543",47.6542,0,-0.3048862,1996,499.622896349955
"5544",35.69397,1,0.3119082,1996,1062.28129316808
"5545",50.36526,1,0.1026055,1996,1975.58411740828
"5546",60.33167,1,0.4596496,1996,3039.5426749549
"5547",47.54889,0,-0.1086657,1996,1371.67318443778
"5548",29.49862,0,-0.4994387,1996,2105.67046745655
"5549",85.66906,1,0.514679,1996,2816.83276304093
"5550",94.06406,1,0.961254,1996,3532.03109819035
"5551",65.33708,1,0.083218,1996,3326.66315727917
"5552",93.57327,1,0.5043734,1996,1814.32342441381
"5553",64.11747,0,-0.08861,1996,2804.38390245136
"5554",33.40892,0,-0.4988054,1996,2823.90865810564
"5555",82.5909,1,0.5911908,1996,4585.0903927848
"5556",36.07706,0,-0.2985818,1996,1838.22754582
"5557",63.40154,1,0.3219719,1996,3772.45333190289
"5558",30.90718,0,-0.5010158,1996,2274.3786537214
"5559",48.23161,0,-0.212544,1996,1738.70103660006
"5560",71.59494,1,0.3183928,1996,542.066621359992
"5561",40.06575,0,-0.4623135,1996,2309.96503552209
"5562",35.60575,0,-0.5296021,1996,3930.26115160914
"5563",42.66785,0,-0.3630041,1996,1386.5650334983
"5564",39.70846,0,-0.4127273,1996,2818.74061211933
"5565",51.91264,1,0.0906324,1996,2809.43710427103
"5566",40.74685,0,-0.2084419,1996,1972.89096824441
"5567",66.67983,1,0.1677324,1996,1974.40560841025
"5568",49.74192,1,0.096803,1996,6076.1444533323
"5569",69.15795,1,0.1291182,1996,1252.64355261076
"5570",39.97736,0,-0.0893368,1996,3741.23165795439
"5571",57.92248,1,0.1036651,1996,3265.76805931673
"5572",39.32076,0,-0.108554,1996,1863.69545679493
"5573",35.70609,0,-0.4121748,1996,1772.35565485692
"5574",23.0451,0,-0.540607,1996,2869.97812683705
"5575",34.64783,0,-0.3020462,1996,1751.73110720938
"5576",48.30304,0,-0.0486137,1996,1802.35411464665
"5577",56.4737,1,0.0406431,1996,1230.7683942379
"5578",52.94291,1,0.0691333,1996,1201.20833612262
"5579",45.62421,0,-0.2234099,1996,4276.37917836938
"5580",45.85519,0,-0.1258974,1996,4481.20598575703
"5581",49.35136,0,-0.1682005,1996,2684.02712540149
"5582",46.70012,0,-0.0614945,1996,1343.52836722035
"5583",33.61067,0,-0.2181474,1996,838.657324434816
"5584",24.48755,0,-0.5481718,1996,800.042004206777
"5585",45.47958,0,-0.3129383,1996,2173.10567547874
"5586",45.42225,0,-0.1318632,1996,970.47667263796
"5587",46.62566,0,-0.058227,1996,741.034286398869
"5588",46.44764,0,-0.0193498,1996,4887.41653233597
"5589",41.90657,0,-0.1959552,1996,1026.90902742402
"5590",49.74221,1,0.0027865,1996,1408.61155801702
"5591",31.61267,0,-0.4829157,1996,6560.60850479269
"5592",55.69509,1,0.1767422,1996,2650.11989671485
"5593",41.72348,0,-0.6369479,1996,3757.23722259316
"5594",53.122,1,0.1330098,1996,2532.58747308468
"5595",55.30392,0,-0.0378393,1996,2991.92948575247
"5596",71.92336,1,0.0494426,1996,5865.22779905903
"5597",38.43787,0,-0.3537922,1996,1808.38010696581
"5598",38.17491,0,-0.2550983,1996,2413.72258056143
"5599",67.3122,1,0.4194208,1996,2504.55559155009
"5600",85.19131,1,0.5006082,1996,1245.47917389689
"5601",56.9176,1,0.1762028,1996,660.440713300216
"5602",43.16304,0,-0.3189668,1996,2615.8646714913
"5603",83.4666,1,0.6302059,1996,422.557390192238
"5604",38.62354,0,-0.4056117,1996,1607.40255479742
"5605",52.7286,1,0.9871407,1996,1929.74761892364
"5606",71.6748,1,0.2221445,1996,337.97816221847
"5607",52.93843,0,-0.1043271,1996,4542.89530620172
"5608",71.63664,1,0.9899526,1996,2056.74323506912
"5609",99.07758,1,0.3970585,1996,1860.83532797638
"5610",48.18401,0,-0.0312081,1996,2336.99482122629
"5611",69.82411,1,0.2889653,1996,1943.98402645761
"5612",84.25998,1,0.9790426,1996,3031.42918751454
"5613",72.226,1,0.3954955,1996,4123.82232953305
"5614",54.3189,1,0.375203,1996,1115.02097739417
"5615",70.6746,1,0.1488252,1996,2562.03537288507
"5616",32.95362,0,-0.5154028,1996,1386.48882150991
"5617",29.46491,0,-0.5032313,1996,5036.58735854213
"5618",32.70783,0,-0.4766947,1996,598.480163468232
"5619",69.98249,1,0.3371285,1996,2662.73341956636
"5620",30.69164,0,-0.4795466,1996,443.837702675538
"5621",42.8861,0,-0.3284577,1996,1626.55186922846
"5622",53.76323,0,-0.0672095,1996,3532.10664088578
"5623",59.19377,1,0.0419455,1996,2101.80833503158
"5624",54.37549,1,0.2452973,1996,2308.15548337109
"5625",35.89896,0,-0.3771209,1996,2192.79824324749
"5626",57.398,1,0.0540011,1996,1335.82484622076
"5627",56.57178,1,0.0675601,1996,1031.83273959936
"5628",85.8608,1,0.6486541,1996,2349.62604111469
"5629",88.36593,1,0.69975,1996,1177.13950319415
"5630",62.0338,1,0.1938249,1996,2902.2529869176
"5631",47.16919,0,-0.1045175,1996,3791.20763681035
"5632",54.91952,1,0.0701048,1996,4107.37406019446
"5633",29.7523,0,-0.4693338,1996,3084.10075397531
"5634",57.01891,1,0.1295827,1996,1487.66052144935
"5635",64.32348,1,0.2459933,1996,4061.82507743952
"5636",55.81423,1,0.0024146,1996,884.396475662308
"5637",67.93986,1,0.0255921,1996,2025.3606290985
"5638",67.31108,1,0.3144111,1996,2066.47777148202
"5639",30.60569,0,-0.2611531,1996,2364.61401614378
"5640",59.61799,1,0.1479494,1996,4004.97198499554
"5641",36.49226,1,0.3523649,1996,3204.28267222825
"5642",36.39056,1,0.3693196,1996,2981.71440829211
"5643",58.28003,1,0.2020796,1996,4159.91260879659
"5644",70.16088,1,0.3055719,1996,3861.55318411522
"5645",37.07512,0,-0.3665079,1996,5172.35798867755
"5646",58.98907,1,0.1795822,1996,2277.8816098548
"5647",63.77617,1,0.3550999,1996,5142.4345179444
"5648",67.40306,1,0.1310961,1996,2797.02503260522
"5649",68.62296,1,0.3229156,1996,621.846148708578
"5650",31.64847,0,-0.1755446,1996,921.954602931429
"5651",37.28181,0,-0.4352064,1996,2154.89322464839
"5652",47.03073,1,0.0543666,1996,1842.77789131862
"5653",43.15153,1,0.0643421,1996,1325.98120781619
"5654",29.90341,0,-0.2524423,1996,2899.62998453388
"5655",40.14406,0,-0.00953,1996,2418.07630408581
"5656",22.52892,0,-0.5738842,1996,3818.64624348326
"5657",43.50177,0,-0.009437,1996,2753.99272393795
"5658",35.26148,0,-0.3430148,1996,2296.47964449246
"5659",46.60687,0,-0.3689302,1996,4830.94692177063
"5660",43.46168,0,-0.0549473,1996,1623.54188179549
"5661",76.12167,1,0.4453428,1996,3583.6818078461
"5662",38.01413,0,-0.2924387,1996,2174.71690497837
"5663",33.2643,0,-0.3516876,1996,566.699332816502
"5664",33.70721,0,-0.3726409,1996,592.537699310217
"5665",24.75337,0,-0.5235352,1996,4965.14350742902
"5666",61.25232,1,0.2282954,1996,3432.0994536498
"5667",41.83046,0,-0.2085109,1996,2663.0284842167
"5668",51.19847,0,-0.0129662,1996,996.81186914054
"5669",55.7749,1,0.2647666,1996,4344.10256751566
"5670",84.15597,1,0.5397894,1996,3850.97914391878
"5671",30.86009,0,-0.4324368,1996,4412.96064437226
"5672",46.65089,0,-0.3796505,1996,3761.8896990829
"5673",78.82638,1,0.4568804,1996,4914.15013406209
"5674",37.10159,0,-0.4785844,1996,1281.75661065036
"5675",44.06609,0,-0.3140385,1996,2563.7822104715
"5676",67.2496,1,0.2952353,1996,2344.08171063544
"5677",45.27863,0,-0.0600615,1996,1285.10663436552
"5678",33.19301,0,-0.4020072,1996,523.308921564921
"5679",42.13787,0,-0.192575,1996,4704.67332206469
"5680",57.48905,0,-0.1287644,1996,3160.14793910966
"5681",63.66408,1,0.1172748,1996,555.391544225739
"5682",84.85477,1,0.608894,1996,2524.42017253512
"5683",71.07265,1,0.7427883,1996,3000.08016359993
"5684",82.28336,1,0.662366,1996,1910.43279064182
"5685",74.7886,1,0.4522932,1996,4245.93800728373
"5686",91.27117,1,0.797954,1996,542.438837781426
"5687",91.95467,1,0.7939742,1996,3179.90096458622
"5688",84.61066,1,0.8457876,1996,3753.85959373734
"5689",34.71181,0,-0.4630783,1996,3330.90615040885
"5690",72.42526,1,0.2882952,1996,585.380964597002
"5691",91.31271,1,0.9302597,1996,2906.20485301868
"5692",96.30667,1,0.925792,1996,1763.37053117866
"5693",84.98158,1,0.5972227,1996,2654.09029719934
"5694",63.64028,1,0.1633584,1996,2213.74162605498
"5695",39.40507,0,-0.1532794,1996,6012.78205110207
"5696",37.63116,0,-0.3813373,1996,5679.57409090446
"5697",66.10512,1,0.3582615,1996,1391.38479363826
"5698",39.52383,0,-0.4686308,1996,1743.43330475035
"5699",26.03995,0,-0.4742532,1996,1462.96214663828
"5700",25.01231,0,-0.5710531,1996,5643.28790576537
"5701",44.8906,0,-0.1521522,1996,322.406252136168
"5702",55.212,1,0.0064162,1996,3081.16830107387
"5703",40.11535,0,-0.4905504,1996,3116.91412468906
"5704",57.25274,1,0.1656963,1996,3027.82018567906
"5705",61.98911,1,0.1215721,1996,1357.79397534318
"5706",45.18335,0,-0.340332,1996,5075.1504092278
"5707",25.35093,0,-0.8478433,1996,2228.6378136862
"5708",65.90336,1,0.2213764,1996,3466.27136941814
"5709",52.54144,0,-0.1208881,1996,1604.37884946584
"5710",36.52952,0,-0.0541981,1996,1327.64305111007
"5711",54.3937,0,-0.0078727,1996,1018.40769188557
"5712",35.44144,0,-0.1456518,1996,921.808023678926
"5713",52.88141,1,0.0314436,1996,2183.25632075689
"5714",55.17634,1,0.0475476,1996,4204.90059589816
"5715",35.39602,0,-0.2997562,1996,4620.99771816151
"5716",28.73074,0,-0.4303963,1996,5702.56720002074
"5717",40.02061,0,-0.2022129,1996,4194.3597134967
"5718",71.48837,1,0.3163853,1996,3956.4016462014
"5719",55.06749,1,0.0728411,1996,1153.51178196149
"5720",43.36474,0,-0.1216688,1996,4832.30443799282
"5721",22.62856,0,-0.5488451,1996,2823.67514110159
"5722",63.63604,1,0.1859099,1996,3271.9112955203
"5723",34.05882,0,-0.4672649,1996,2985.97486535823
"5724",51.32216,0,-0.0189924,1996,1258.08305292909
"5725",26.07197,0,-0.9994138,1996,1613.31845588539
"5726",77.08576,1,0.5067768,1996,2045.91468224127
"5727",49.05847,0,-0.1323684,1996,1190.39524231009
"5728",81.22451,1,0.5442851,1996,1620.32814072826
"5729",33.17216,0,-0.3325539,1996,730.715281773331
"5730",60.48948,1,0.0354365,1996,606.518361080552
"5731",54.34193,1,0.0386615,1996,3614.46308174924
"5732",29.20191,0,-0.4159904,1996,2383.37182338286
"5733",27.99588,0,-0.4999427,1996,2749.98031541171
"5734",90.96338,1,0.5481417,1996,749.800442019211
"5735",46.32681,0,-0.0795065,1996,3816.56341884185
"5736",40.98226,0,-0.0499219,1996,269.598084587726
"5737",27.56372,0,-0.2536438,1996,2346.36682030762
"5738",44.52723,0,-0.0412569,1996,4660.94383949392
"5739",45.24459,1,0.4754268,1996,5501.90744444947
"5740",39.89254,0,-0.0837446,1996,1296.45931695131
"5741",27.066,0,-0.7814978,1996,3920.96878507892
"5742",36.1188,0,-0.4040562,1996,662.291604005837
"5743",51.89732,1,0.0011851,1996,7472.1842786123
"5744",36.53178,0,-0.1853094,1996,590.039681759785
"5745",66.92859,1,0.5314242,1996,424.448372755206
"5746",65.69059,1,0.3360669,1996,1399.45544238182
"5747",51.17482,0,-0.0301868,1996,3459.94643235133
"5748",87.50489,1,0.6303899,1996,3147.88661938395
"5749",87.99085,1,0.7175605,1996,2878.939629504
"5750",68.89608,1,0.2534835,1996,2643.06595885865
"5751",64.1954,1,0.2833917,1996,3774.81633644357
"5752",39.70249,0,-0.9993399,1996,1438.85669867129
"5753",58.55415,1,0.1349845,1996,2801.89126926469
"5754",32.38184,0,-0.3934372,1996,2942.71025697179
"5755",35.28424,0,-0.3944393,1996,172.51463604733
"5756",26.26775,0,-0.9965014,1996,5532.65264696328
"5757",36.22135,0,-0.345982,1996,1541.17381385982
"5758",68.00206,1,0.3305845,1996,2346.00221485099
"5759",69.9889,1,0.3782228,1996,5118.66267213943
"5760",48.87409,0,-0.0419995,1996,4319.44499353496
"5761",60.67885,1,0.3172097,1996,1277.2733221953
"5762",54.80653,1,0.0031211,1996,3021.69072444195
"5763",37.49869,0,-0.394265,1996,1980.27594621973
"5764",27.75961,0,-0.9986042,1996,3660.50970978731
"5765",56.00726,1,0.0963822,1996,2305.32770202091
"5766",35.86472,0,-0.9950367,1996,4606.21161685383
"5767",53.89397,1,0.0618385,1996,3459.71346276423
"5768",49.31717,0,-0.0256762,1996,2658.50128426035
"5769",69.41936,1,0.0829591,1996,3021.88223142678
"5770",64.46707,1,0.3597073,1996,2383.98186261703
"5771",38.73635,0,-0.2011821,1996,291.974846470228
"5772",27.78371,0,-0.4707862,1996,4924.46559747074
"5773",54.08371,1,0.04276,1996,3090.43038096016
"5774",69.40836,1,0.2762394,1996,2029.26559125662
"5775",36.98821,1,0.2320265,1996,3651.38004546609
"5776",32.28091,0,-0.4833071,1996,5637.14022608698
"5777",28.57089,0,-0.9049354,1996,3262.71824441406
"5778",42.54979,0,-0.0663812,1996,3567.50063615466
"5779",41.18262,0,-0.1462049,1996,3752.22249537103
"5780",72.382,1,0.2150668,1996,4404.23122085899
"5781",63.42977,1,0.012098,1996,2732.62109787416
"5782",34.55333,0,-0.2156084,1996,1623.41721812368
"5783",67.25522,1,0.2760099,1996,2712.38510159101
"5784",61.10107,1,0.1559315,1996,3286.50851029901
"5785",51.56248,1,0.1443104,1996,2054.25056484961
"5786",52.24525,1,0.1407075,1996,2883.67897506716
"5787",63.77446,1,0.1896216,1996,4348.35553926649
"5788",52.83465,0,-0.0619272,1996,1333.1784957311
"5789",56.20045,1,0.1651402,1996,3658.04116850037
"5790",56.83349,1,0.1836533,1996,2022.60510509504
"5791",41.04428,1,0.3734955,1996,5199.09022039441
"5792",32.29106,0,-0.1083975,1996,3310.56817617602
"5793",47.62416,1,0.1121651,1996,3131.73414725468
"5794",62.30212,1,0.1955426,1996,1163.85702389796
"5795",70.63483,1,0.1422315,1996,6286.37826953378
